OTU ID	Leaf-Ctrl2	Leaf-L3.9-Mericon100-1	Leaf-L3.9-Mericon100-2	Leaf-L3.9-PlantPro100-1	Leaf-L3.9-PlantPro100-2	Leaf-L7-PlantPro100-1	Leaf-L7-PlantPro100.2	Leaf-Magmax100-1	Leaf-Magmax100-2	Root-Ctrl-1	Root-Ctrl-2	Root-Magmax100-1	Root-Magmax100-2	Root-R3.9-Mericon100-1	Root-R3.9-Mericon100-2	Root-R3.9-PlantPro100-1	Root-R3.9-PlantPro100-2	Root-R7-PlantPro100-1	Root-R7-PlantPro100-2
OTU4680	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	9	6	11	9
OTU4681	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	2	1	2	1
OTU4682	0	0	0	0	0	0	0	0	0	0	0	7	3	1	3	6	5	0	16
OTU4683	0	0	0	0	0	0	0	11	0	0	0	0	1	1	0	1	5	5	0
OTU4684	0	0	0	0	0	0	0	0	0	0	0	5	1	0	2	1	0	0	0
OTU4685	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	1	6
OTU4686	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	3	1	2	1
OTU4687	0	0	0	0	0	0	0	0	0	0	0	4	1	4	0	1	2	1	2
OTU4688	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	3
OTU4689	0	0	0	0	0	0	0	0	0	0	0	3	0	4	2	3	0	5	1
OTU469	0	0	0	0	0	0	0	0	0	0	0	12	79	127	129	44	32	25	95
OTU4690	0	0	0	0	0	0	0	0	0	0	0	9	0	4	1	5	3	0	9
OTU4692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	10
OTU4694	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	4	2	2
OTU4696	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	1	0	1	0
OTU4697	0	1	11	0	0	1	5	0	0	0	0	469	33	191	90	1005	138	358	553
OTU4699	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	9
OTU47	0	1	2	0	0	0	0	0	0	0	0	298	471	1350	893	1807	1013	1367	2229
OTU470	0	0	0	0	0	0	0	0	0	0	0	6	24	34	22	82	47	59	122
OTU4700	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	1	9	3	3
OTU4701	0	0	0	0	0	0	0	0	0	0	0	1	0	4	5	4	0	2	1
OTU4702	0	0	0	0	0	0	0	0	0	0	0	7	5	0	0	2	3	1	6
OTU4703	0	0	0	0	0	0	0	0	0	0	0	5	2	3	2	4	7	4	2
OTU4704	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	5	8
OTU4705	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	7	1	1	0
OTU4706	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	5	0	5	8
OTU4707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1
OTU4708	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	1	1
OTU4709	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	4	0	6	4
OTU471	0	0	0	0	0	0	0	0	0	0	0	23	218	44	43	134	22	128	68
OTU4711	0	0	0	0	0	0	0	0	0	0	0	3	1	2	1	5	1	2	3
OTU4712	0	0	0	0	0	0	0	0	0	0	0	4	10	2	3	4	2	4	7
OTU4713	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	1	3	4
OTU4714	0	0	0	0	0	0	0	0	0	0	0	3	4	2	1	0	1	3	0
OTU4715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	2
OTU4716	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	3	4	0	0
OTU4718	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	2	1	0
OTU4719	0	0	0	0	0	0	0	0	0	0	0	8	0	1	1	1	1	0	0
OTU472	0	0	0	0	0	0	0	0	0	0	0	96	38	82	40	168	129	89	139
OTU4720	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	1	4
OTU4721	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	3	5	1	5
OTU4722	0	0	16	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1
OTU4723	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4
OTU4724	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	5	1	1
OTU4725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3
OTU4727	0	0	0	0	0	0	0	0	0	0	0	9	0	2	1	2	1	6	1
OTU4728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	6
OTU4729	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU473	0	5	3	0	0	0	0	0	0	0	0	20	9	34	19	143	24	83	217
OTU4730	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4	3	2	1	0
OTU4731	0	0	0	0	0	0	0	0	0	0	0	2	6	13	7	28	19	29	40
OTU4732	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	5	3
OTU4733	0	0	1	0	0	0	0	0	0	0	0	4	4	14	1	5	5	13	7
OTU4734	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2	1	2	0	6
OTU4735	0	0	0	0	0	0	0	0	0	0	0	60	33	86	65	69	40	74	135
OTU4736	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	14	1	0	4
OTU4737	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	1	0	5
OTU4738	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	5	5
OTU4739	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	1	1	1	1
OTU474	0	0	0	0	0	0	0	0	0	0	0	23	28	21	27	54	56	70	125
OTU4740	0	0	0	0	0	0	0	0	0	0	0	15	10	9	4	9	5	6	10
OTU4741	0	0	0	0	0	0	0	0	0	0	0	0	10	1	2	1	3	0	2
OTU4742	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	4	0
OTU4743	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	5	1
OTU4744	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	2	0	1
OTU4745	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	18	2	2	15
OTU4746	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	3	0	0	6
OTU4747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
OTU4748	0	0	0	0	0	0	0	0	0	0	0	3	2	1	3	13	4	10	10
OTU4749	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU475	0	0	0	0	0	0	0	0	0	0	0	23	21	50	34	32	24	65	47
OTU4750	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0
OTU4751	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	9
OTU4752	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	1	0	0	0
OTU4753	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	3	11	2	5
OTU4754	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0	7	5	10	8
OTU4755	0	0	0	0	0	0	0	0	0	0	0	6	0	4	1	4	1	4	3
OTU4756	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	2
OTU4757	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	2	2	7
OTU4758	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	2	2	1
OTU4759	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU476	0	0	0	0	0	0	0	0	0	0	0	22	32	81	64	43	49	34	53
OTU4760	0	0	12	19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU4761	0	0	0	0	0	0	0	0	0	0	0	0	4	13	2	3	2	2	5
OTU4762	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	4
OTU4763	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0
OTU4764	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	3
OTU4765	0	0	0	0	0	0	0	0	0	0	0	3	2	4	4	5	2	6	3
OTU4766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	4
OTU4767	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	1
OTU4768	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	3
OTU4769	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU477	0	0	0	0	0	0	0	0	0	0	0	30	25	68	48	76	32	59	66
OTU4770	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	0	0
OTU4771	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	7
OTU4772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	1
OTU4773	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	1	3	3	2
OTU4774	0	0	0	0	0	0	0	0	0	0	0	3	1	18	10	17	6	25	14
OTU4775	0	0	0	0	0	0	0	0	0	0	0	1	9	17	2	9	8	7	6
OTU4776	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	1	5	6
OTU4777	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	0	0	2
OTU4778	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	6	3	1	1
OTU4779	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	0	0	3
OTU478	0	0	0	0	0	0	0	0	0	0	0	4	3	12	4	44	13	106	109
OTU4780	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	3	9	2
OTU4782	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	2	3
OTU4783	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	3	3
OTU4784	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU4785	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	2	2	4	2
OTU4786	0	0	9	0	0	0	0	0	0	0	0	1	1	0	0	4	0	3	2
OTU4787	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	6	4
OTU4789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2
OTU479	0	0	0	0	0	0	0	0	0	0	0	4	11	53	19	56	49	65	185
OTU4790	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU4792	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	4	2	2
OTU4793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	15
OTU4794	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	2	0	6
OTU4795	0	0	20	0	0	0	0	0	0	0	0	42	108	58	42	757	54	463	302
OTU4796	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
OTU4797	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	4	1	1	0
OTU4798	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	1	3	0	5
OTU4799	0	128	129	45	0	38	52	38	11	0	0	0	0	0	0	0	0	0	0
OTU48	0	1163	4338	188	0	889	569	445	469	0	0	8	8	119	16	249	150	205	835
OTU480	0	0	0	0	0	0	0	0	0	0	0	70	21	72	66	61	58	49	48
OTU4800	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU4801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	3
OTU4802	0	0	0	0	0	0	0	0	0	0	0	1	1	5	2	7	5	2	4
OTU4803	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	6	0
OTU4804	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	3	1	4
OTU4805	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	3	0	0
OTU4806	0	0	0	0	0	0	0	0	0	0	0	2	5	0	5	7	2	8	6
OTU4807	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	2	0	1	3
OTU4808	0	0	0	0	0	0	0	0	0	0	0	1	2	5	0	1	4	7	3
OTU481	0	0	0	0	0	0	0	0	0	0	0	24	7	45	30	46	58	66	71
OTU4810	0	0	0	0	0	0	0	0	0	0	0	5	1	1	2	1	1	1	2
OTU4811	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU4812	0	0	0	0	0	0	0	0	0	0	0	4	0	14	0	2	6	0	0
OTU4813	0	0	0	0	0	0	0	0	0	0	0	4	2	7	1	4	4	6	8
OTU4814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	0
OTU4815	0	0	0	0	0	0	0	0	0	0	0	1	0	12	0	0	2	0	1
OTU4816	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	6
OTU4818	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0	5	18
OTU4819	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	1	5	3
OTU482	0	0	0	0	0	0	0	0	0	0	0	36	30	107	62	80	58	55	138
OTU4820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	4
OTU4821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	2	1
OTU4822	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	0	3
OTU4823	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	6	0	1
OTU4824	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	5	1	2	1
OTU4825	0	0	0	0	0	0	0	0	0	0	0	0	1	5	1	1	1	3	3
OTU4826	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	10	3	19	13
OTU4827	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	2	2	9
OTU4828	0	0	0	0	0	0	0	0	0	0	0	2	3	6	6	13	1	4	3
OTU4829	0	0	0	0	0	0	0	0	0	0	0	23	2	57	29	26	32	23	47
OTU483	0	0	0	0	0	0	0	0	0	0	0	41	25	28	40	63	33	64	87
OTU4830	0	0	0	0	0	0	0	0	0	0	0	1	3	7	1	1	1	0	2
OTU4832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	4	1
OTU4833	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	4	1	1	0
OTU4834	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	1	2
OTU4835	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	3	0	0
OTU4836	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	4	1	4	2
OTU4837	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	1	1
OTU4838	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	1	0	1
OTU4839	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	2	1	0	3
OTU484	0	17	48	13	0	13	144	0	162	0	0	1	0	2	0	1	4	2	4
OTU4840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5
OTU4841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	0
OTU4842	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	1	0	5
OTU4843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	4
OTU4844	0	0	0	0	0	0	0	0	0	0	0	4	0	4	1	1	7	4	3
OTU4845	0	0	0	0	0	0	0	0	0	0	0	3	4	8	5	7	4	6	7
OTU4846	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	1	0	1
OTU4847	0	0	0	0	0	0	0	0	0	0	0	0	3	3	4	0	1	1	1
OTU4848	0	0	0	0	0	0	0	0	0	0	0	4	1	6	4	4	1	3	3
OTU485	0	1	18	0	0	18	0	0	0	0	0	17	3	9	5	66	24	249	48
OTU4851	0	0	6	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
OTU4852	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	2	4
OTU4853	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	4	2	3
OTU4854	0	0	0	0	0	0	0	0	0	0	0	2	2	0	4	1	2	3	2
OTU4855	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU4857	0	0	0	0	0	0	0	0	0	0	0	1	0	12	2	2	2	1	2
OTU4858	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	1	1	4	2
OTU4859	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	0	2
OTU486	0	0	0	0	0	0	0	0	0	0	0	14	13	68	68	59	52	41	37
OTU4860	0	0	0	0	0	0	0	0	0	0	0	2	0	5	1	0	1	0	1
OTU4861	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	4	4	0	5
OTU4862	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	6
OTU4863	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU4864	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	4	0
OTU4865	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	1	6	3
OTU4866	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU4867	0	4	3	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
OTU4868	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU4869	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	1	0
OTU487	0	0	0	0	0	0	0	0	0	0	0	13	12	35	25	68	44	45	77
OTU4870	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	4	1
OTU4871	0	0	0	0	0	0	0	0	0	0	0	1	2	3	3	3	3	1	3
OTU4872	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	1	1	1
OTU4873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	1
OTU4875	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	1	0	3
OTU4877	0	70	136	38	0	35	112	46	39	0	0	2	3	4	9	41	11	19	46
OTU4878	0	0	0	0	0	0	0	0	0	0	0	1	1	3	5	3	7	3	8
OTU4879	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	6	8
OTU488	0	7	14	0	0	0	0	0	0	0	0	82	3	29	20	97	13	41	48
OTU4880	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	2	2	2
OTU4881	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	7	1	4	2
OTU4882	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	5	0
OTU4883	0	0	0	0	0	0	0	0	0	0	0	18	0	2	2	7	4	3	6
OTU4884	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	4	4
OTU4885	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	4
OTU4886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	1
OTU4888	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3	1
OTU4889	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	3
OTU489	0	0	0	0	0	0	0	0	0	0	0	28	23	70	28	71	55	54	62
OTU4890	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU4891	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	6	2	0
OTU4892	0	0	0	0	0	0	0	0	0	0	0	5	4	0	1	6	5	1	2
OTU4894	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	1	4
OTU4895	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	11	0	3
OTU4896	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	1	4
OTU4897	0	0	0	0	0	0	0	0	0	0	0	1	0	6	2	9	3	1	1
OTU4898	0	0	0	0	0	0	0	0	0	0	0	2	0	2	3	3	3	3	3
OTU4899	0	0	0	0	0	0	0	0	0	0	0	5	2	3	2	13	4	5	8
OTU49	710	95	123	46	0	24	1	3	2	0	0	410	1435	2606	1249	2011	1732	1379	3127
OTU490	0	0	0	0	0	0	0	0	0	0	0	32	7	22	11	68	35	66	55
OTU4900	0	1	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0
OTU4901	0	0	0	0	0	0	0	0	0	0	0	1	2	6	4	2	2	0	2
OTU4902	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	1	1	0	1
OTU4903	0	0	0	0	0	0	0	0	0	0	0	2	2	11	8	1	8	2	4
OTU4904	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	2	0	0	2
OTU4905	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	1	0	2	0
OTU4906	0	0	0	0	0	0	0	0	0	0	0	3	1	5	5	5	13	10	5
OTU4907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	2	7
OTU4908	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	1	2	0	2
OTU4909	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	1	1
OTU491	0	3	0	0	0	0	0	0	0	0	0	23	22	75	24	135	71	187	209
OTU4910	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	1	3	11
OTU4911	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	0	1	7	7
OTU4912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	5	0	0
OTU4913	0	88	85	6	0	17	1	67	0	0	0	1	0	1	1	11	9	4	19
OTU4915	0	0	0	0	0	0	0	0	0	0	0	22	4	7	7	7	7	6	10
OTU4916	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	3	6
OTU4917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
OTU4918	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	12	2	1	3
OTU492	0	0	0	0	0	0	0	0	0	0	0	28	19	103	56	130	47	134	145
OTU4920	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	2	1	0	0
OTU4922	0	1	3	1	0	4	0	2	1	0	0	0	0	0	0	0	0	0	0
OTU4923	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	5	1	0	5
OTU4924	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	5	1	4
OTU4925	0	0	0	0	0	0	0	0	0	0	0	0	1	6	2	9	1	10	6
OTU4926	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	0	3	0
OTU4927	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	1
OTU4929	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	1	1	3
OTU493	0	0	0	0	0	0	0	0	0	0	0	49	22	56	10	92	76	126	63
OTU4930	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	3	0	0
OTU4931	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	2	0	0
OTU4932	0	0	0	0	0	0	0	0	0	0	0	1	1	1	6	5	3	5	4
OTU4933	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	1	1	2
OTU4934	0	0	0	0	0	0	0	0	0	0	0	11	7	23	19	40	7	36	51
OTU4935	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	0	1
OTU4937	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	4	1	0
OTU4938	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	1	1	3
OTU4939	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	6	1	1	1
OTU494	0	11	73	6	0	12	0	215	0	0	0	4	0	2	1	11	1	4	11
OTU4940	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	1	1	0	0
OTU4941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	3	1
OTU4942	0	0	0	0	0	0	0	0	0	0	0	1	1	6	1	1	2	2	2
OTU4943	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU4944	0	0	0	0	0	0	0	0	0	0	0	3	0	6	6	2	0	1	5
OTU4945	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	2
OTU4946	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	0	1	6
OTU4947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1
OTU4948	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	5
OTU4949	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	1
OTU495	0	0	0	0	0	0	0	0	0	0	0	15	10	52	35	133	37	63	79
OTU4950	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	4
OTU4951	0	0	0	0	0	0	0	0	0	0	0	7	2	0	3	0	3	0	1
OTU4952	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	3	0
OTU4954	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	4	0	0	1
OTU4958	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	2	0	7	5
OTU4959	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	4	0	0	0
OTU496	0	0	0	0	0	0	0	0	0	0	0	18	8	63	37	79	53	69	81
OTU4960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	2
OTU4961	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	5	2	7	3
OTU4962	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0	1	0
OTU4963	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	1	0	0
OTU4964	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	4	1	5	3
OTU4965	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	3
OTU4966	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	6	1	2
OTU4967	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	4	3	0	0
OTU4968	0	0	0	0	0	0	0	0	0	0	0	1	6	13	3	13	4	12	13
OTU4969	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	3	2	2	0
OTU497	0	0	0	0	0	0	0	0	0	0	0	42	27	38	24	47	50	36	90
OTU4970	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	3	5	1	5
OTU4971	0	0	0	0	0	0	0	0	0	0	0	4	0	2	2	0	0	3	2
OTU4972	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	1	1	3
OTU4973	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	1	2	3
OTU4974	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	3	2
OTU4975	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
OTU4976	0	0	0	0	0	0	0	0	0	0	0	2	1	2	6	0	0	0	0
OTU4977	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU4978	0	0	0	0	0	0	0	0	0	0	0	1	2	7	0	2	3	5	2
OTU498	0	10	0	0	0	0	0	0	343	0	0	3	0	6	1	11	6	4	0
OTU4980	0	0	0	0	0	0	0	0	0	0	0	6	2	7	8	9	5	12	11
OTU4981	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	3	6	3	1
OTU4982	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1	3	0	0	0
OTU4983	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	3	2	1	3
OTU4984	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	2	1	0	1
OTU4985	0	0	5	10	0	0	1	0	0	0	0	10	0	9	7	23	13	16	24
OTU4986	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	4
OTU4989	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	3	5	1
