	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU286	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	NA
OTU287	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Terrimonas	NA
OTU288	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	NA	NA
OTU289	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	Gp4	NA
OTU290	NA	NA	NA	NA	NA	NA	NA
OTU292	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	NA
OTU293	Bacteria	NA	NA	NA	NA	NA	NA
OTU294	Bacteria	NA	NA	NA	NA	NA	NA
OTU295	Bacteria	Acidobacteria	NA	NA	NA	NA	NA
OTU296	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU297	Archaea	Thaumarchaeota	NA	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	NA
OTU298	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
OTU299	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
OTU300	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU301	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	Edaphobacter	NA
OTU303	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	NA
OTU304	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA	NA
OTU305	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU306	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia	NA
OTU307	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	Spartobacteria_genera_incertae_sedis	NA
OTU308	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	NA
OTU309	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
OTU310	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinoallomurus	NA
OTU311	NA	NA	NA	NA	NA	NA	NA
OTU312	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	NA	NA
OTU313	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
OTU314	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	NA
OTU315	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	NA
OTU316	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	NA
OTU317	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU318	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU319	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	NA
OTU320	NA	NA	NA	NA	NA	NA	NA
OTU321	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	NA
OTU322	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Saccharothrix	NA
OTU323	NA	NA	NA	NA	NA	NA	NA
OTU324	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	Gp4	NA
OTU325	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	Gp4	NA
OTU326	Bacteria	NA	NA	NA	NA	NA	NA
OTU327	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Roseimicrobium	NA
OTU328	NA	NA	NA	NA	NA	NA	NA
OTU329	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Aeromicrobium	NA
OTU330	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	Chryseolinea	NA
OTU331	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia	NA
OTU332	NA	NA	NA	NA	NA	NA	NA
OTU333	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Gordonia	NA
OTU334	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	NA
OTU335	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU337	NA	NA	NA	NA	NA	NA	NA
OTU338	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes	NA
OTU339	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	NA
OTU340	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU341	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	Gp1	NA
OTU342	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU343	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU344	NA	NA	NA	NA	NA	NA	NA
OTU345	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU346	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU347	NA	NA	NA	NA	NA	NA	NA
OTU348	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Kineococcus	NA
OTU349	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula	NA
OTU350	Bacteria	Acidobacteria	Acidobacteria_Gp17	NA	NA	Gp17	NA
OTU351	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU352	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Desertibacter	NA
OTU353	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Nonomuraea	NA
OTU354	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	NA
OTU355	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	NA
OTU356	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	NA
OTU357	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	Ohtaekwangia	NA
OTU359	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
OTU360	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	NA
OTU361	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU362	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Virgisporangium	NA
OTU363	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	NA	NA
OTU364	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU365	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU366	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	NA	NA
OTU367	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Belnapia	NA
OTU368	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
OTU369	Bacteria	NA	NA	NA	NA	NA	NA
OTU370	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Ornatilinea	NA
OTU371	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU372	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	NA
OTU373	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	NA
OTU374	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU375	Bacteria	NA	NA	NA	NA	NA	NA
OTU376	NA	NA	NA	NA	NA	NA	NA
OTU377	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	Gp1	NA
OTU378	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU379	Bacteria	Tenericutes	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	NA
OTU380	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU382	NA	NA	NA	NA	NA	NA	NA
OTU383	Bacteria	Acidobacteria	Acidobacteria_Gp17	NA	NA	Gp17	NA
OTU384	Bacteria	NA	NA	NA	NA	NA	NA
OTU385	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU386	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU388	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Thermocatellispora	NA
OTU389	Bacteria	NA	NA	NA	NA	NA	NA
OTU390	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	Spartobacteria_genera_incertae_sedis	NA
OTU391	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	Ohtaekwangia	NA
OTU392	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp5	NA
OTU393	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	NA
OTU394	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	NA
OTU395	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU396	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	NA
OTU397	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	NA
OTU398	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	NA
OTU399	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Actinoplanes	NA
OTU400	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
OTU401	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	NA
OTU402	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	NA	NA
OTU403	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Saccharibacillus	NA
OTU404	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU405	Bacteria	Acidobacteria	Acidobacteria_Gp17	NA	NA	Gp17	NA
OTU406	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
OTU407	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula	NA
OTU408	Bacteria	NA	NA	NA	NA	NA	NA
OTU409	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU410	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rudaea	NA
OTU411	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata	NA
OTU412	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	NA	NA
OTU413	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU414	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	NA
OTU415	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Actinophytocola	NA
OTU416	Bacteria	NA	NA	NA	NA	NA	NA
OTU417	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	Acidobacterium	NA
OTU418	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU419	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU420	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	Chryseolinea	NA
OTU421	NA	NA	NA	NA	NA	NA	NA
OTU422	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU423	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU424	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU425	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU426	NA	NA	NA	NA	NA	NA	NA
OTU427	NA	NA	NA	NA	NA	NA	NA
OTU429	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	Ohtaekwangia	NA
OTU430	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU431	Bacteria	NA	NA	NA	NA	NA	NA
OTU432	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	Ohtaekwangia	NA
OTU433	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
OTU434	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU435	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	NA	NA
OTU436	Bacteria	Acidobacteria	Acidobacteria_Gp10	NA	NA	Gp10	NA
OTU437	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	Spartobacteria_genera_incertae_sedis	NA
OTU438	NA	NA	NA	NA	NA	NA	NA
OTU439	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Angustibacter	NA
OTU440	Bacteria	NA	NA	NA	NA	NA	NA
OTU441	Bacteria	NA	NA	NA	NA	NA	NA
OTU442	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU443	Bacteria	Acidobacteria	Acidobacteria_Gp17	NA	NA	Gp17	NA
OTU444	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinoallomurus	NA
OTU445	Archaea	Thaumarchaeota	NA	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	NA
OTU446	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU447	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Flavitalea	NA
OTU448	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillales_incertae_sedis	Calditerricola	NA
OTU449	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	NA
OTU450	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	NA
OTU451	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	Gp4	NA
OTU452	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	NA	Chloroplast	Streptophyta	NA
OTU453	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
OTU454	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	NA
OTU455	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU456	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
OTU457	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
OTU458	Bacteria	NA	NA	NA	NA	NA	NA
OTU459	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU460	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
OTU461	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU462	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU463	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU464	NA	NA	NA	NA	NA	NA	NA
OTU465	NA	NA	NA	NA	NA	NA	NA
OTU466	NA	NA	NA	NA	NA	NA	NA
OTU467	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU468	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Cystobacter	NA
OTU469	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga	NA
OTU470	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU471	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Sphaerisporangium	NA
OTU472	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	NA	NA
OTU473	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Intrasporangiaceae	Ornithinibacter	NA
OTU474	Bacteria	Acidobacteria	Acidobacteria_Gp2	NA	NA	Gp2	NA
OTU475	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU476	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	NA
OTU477	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	NA
OTU478	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
OTU479	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
OTU480	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	NA
OTU481	Bacteria	Acidobacteria	NA	NA	NA	NA	NA
OTU482	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU483	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU484	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
OTU485	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	NA
OTU486	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	NA
OTU487	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU488	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	NA
OTU489	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	Chryseolinea	NA
OTU490	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	NA
OTU491	Bacteria	NA	NA	NA	NA	NA	NA
OTU492	Bacteria	NA	NA	NA	NA	NA	NA
OTU493	Bacteria	Acidobacteria	Acidobacteria_Gp10	NA	NA	Gp10	NA
OTU494	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	Rhodococcus	NA
OTU495	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	NA
OTU496	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU497	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
OTU498	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella	NA
OTU499	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	NA
OTU500	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Blastochloris	NA
OTU501	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU502	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU503	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU504	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	Spartobacteria_genera_incertae_sedis	NA
OTU507	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU508	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylocystaceae	NA	NA
OTU509	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
OTU510	Bacteria	NA	NA	NA	NA	NA	NA
OTU511	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata	NA
OTU512	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Kribbella	NA
OTU513	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	NA
OTU514	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	NA
OTU515	Bacteria	NA	NA	NA	NA	NA	NA
OTU517	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	NA	NA	NA
OTU518	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU519	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
OTU520	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Arthrobacter	NA
OTU521	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU522	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU523	Bacteria	Proteobacteria	Gammaproteobacteria	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	NA
OTU524	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	NA
OTU525	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	NA
OTU526	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU527	Bacteria	NA	NA	NA	NA	NA	NA
OTU528	NA	NA	NA	NA	NA	NA	NA
OTU529	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	NA	NA
OTU530	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Phreatobacter	NA
OTU531	NA	NA	NA	NA	NA	NA	NA
OTU532	Bacteria	Acidobacteria	Acidobacteria_Gp16	NA	NA	Gp16	NA
OTU533	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Taibaiella	NA
OTU534	Bacteria	NA	NA	NA	NA	NA	NA
OTU535	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU536	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	NA	NA	NA
OTU537	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Sporichthyaceae	Sporichthya	NA
OTU538	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU539	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cryptosporangiaceae	Jatrophihabitans	NA
OTU540	Bacteria	Acidobacteria	Acidobacteria_Gp16	NA	NA	Gp16	NA
OTU542	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	NA
OTU543	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	NA
OTU544	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	Chryseolinea	NA
OTU545	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	Reyranella	NA
OTU546	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
OTU547	Bacteria	Acidobacteria	Acidobacteria_Gp10	NA	NA	Gp10	NA
OTU548	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU549	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	NA
OTU550	NA	NA	NA	NA	NA	NA	NA
OTU551	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	NA
OTU552	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
OTU553	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	Gp4	NA
OTU554	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella	NA
OTU555	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
OTU556	NA	NA	NA	NA	NA	NA	NA
OTU557	Bacteria	NA	NA	NA	NA	NA	NA
OTU558	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	NA
OTU559	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU560	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU561	Bacteria	NA	NA	NA	NA	NA	NA
OTU562	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
OTU563	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
OTU564	Bacteria	Actinobacteria	NA	NA	NA	NA	NA
OTU565	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	NA
OTU566	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
OTU567	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomicrobium	NA
OTU568	Bacteria	NA	NA	NA	NA	NA	NA
OTU569	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU570	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	NA
OTU571	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU572	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Vampirovibrio	NA
OTU573	Bacteria	NA	NA	NA	NA	NA	NA
OTU574	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU575	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	NA	Ohtaekwangia	NA
OTU576	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata	NA
OTU577	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU578	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
OTU579	Archaea	Thaumarchaeota	NA	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	NA
OTU580	Bacteria	NA	NA	NA	NA	NA	NA
OTU581	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	NA
OTU582	Bacteria	NA	NA	NA	NA	NA	NA
OTU583	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Dactylosporangium	NA
OTU584	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA
OTU585	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU586	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Aquisphaera	NA
OTU587	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
